alpha,arousal1,betha,theta,gamma,valence1,'Stimuli (Audio)',Response
3.87,0.259,3.52,3.24,2.42,-0.0292,Agressive,Agressive
3.52,0.284,3.57,3.41,2.43,-0.0446,Agressive,Agressive
3.16,0.317,3.58,3.58,2.44,-0.0529,Agressive,Agressive
3.13,0.32,3.68,3.7,2.53,-0.036,Agressive,Agressive
3.13,0.32,3.82,3.72,2.61,-0.0352,Agressive,Agressive
3.03,0.33,3.76,3.7,2.61,-0.0464,Agressive,Agressive
2.82,0.354,3.73,3.73,2.5,-0.0601,Agressive,Agressive
2.65,0.377,3.73,3.76,2.5,-0.0637,Agressive,Agressive
2.64,0.378,3.67,3.89,2.44,-0.0724,Agressive,Agressive
2.62,0.382,3.67,4.08,2.3,-0.0806,Agressive,Agressive
2.51,0.399,3.67,4.23,2.36,-0.0606,Agressive,Agressive
2.64,0.379,3.6,4.28,2.38,-0.0626,Agressive,Agressive
2.74,0.365,3.54,4.26,2.36,-0.0719,Agressive,Agressive
2.59,0.387,3.63,4.12,2.36,-0.106,Agressive,Agressive
2.46,0.407,3.52,3.97,2.34,-0.167,Agressive,Agressive
2.47,0.405,3.37,3.95,2.28,-0.151,Agressive,Agressive
2.51,0.399,3.94,3.96,2.39,-0.0699,Agressive,Agressive
2.44,0.409,4.06,3.99,2.55,-0.0462,Agressive,Agressive
2.7,0.371,4.08,4.17,2.62,-0.0462,Agressive,Agressive
2.74,0.365,4.23,4.2,2.54,-0.0461,Agressive,Agressive
2.79,0.358,4.22,4.08,2.51,-0.0446,Agressive,Agressive
2.87,0.348,4.23,3.97,2.43,-0.0402,Agressive,Agressive
2.75,0.364,4.25,3.88,2.45,-0.0283,Agressive,Agressive
2.48,0.402,3.8,3.07,2.29,-0.125,Agressive,Agressive
2.53,0.396,4,3,2.47,-0.0991,Agressive,Agressive
2.59,0.387,3.9,3.01,2.46,-0.0981,Agressive,Agressive
2.51,0.398,3.91,3.15,2.46,-0.116,Agressive,Agressive
2.6,0.385,3.61,3.41,2.44,-0.0875,Agressive,Agressive
2.73,0.366,3.57,3.58,2.4,-0.0811,Agressive,Agressive
2.81,0.355,3.6,3.56,2.45,-0.0808,Agressive,Agressive
2.87,0.349,3.63,3.52,2.42,-0.0705,Agressive,Agressive
2.87,0.348,3.71,3.43,2.35,-0.058,Agressive,Agressive
2.87,0.349,3.78,3.42,2.27,-0.0358,Agressive,Agressive
2.96,0.338,3.66,3.47,2.27,-0.0201,Agressive,Agressive
3.01,0.332,3.57,3.44,2.03,-0.0131,Agressive,Agressive
3.01,0.333,3.31,3.53,1.75,-0.00701,Agressive,Agressive
2.99,0.334,3.31,3.61,1.83,-0.00518,Agressive,Agressive
2.92,0.343,3.22,3.53,1.94,-0.0107,Agressive,Agressive
2.75,0.364,3.48,3.52,2.21,-0.00157,Agressive,Agressive
2.65,0.377,3.59,3.67,2.24,0.0494,Agressive,Agressive
2.73,0.366,3.75,3.72,2.28,0.0633,Agressive,Agressive
2.9,0.344,3.76,3.71,2.26,0.0394,Agressive,Agressive
2.93,0.342,3.77,3.82,2.34,0.0389,Agressive,Agressive
2.99,0.335,3.73,3.98,2.48,0.0444,Agressive,Agressive
2.99,0.334,3.96,4.08,2.58,0.0359,Agressive,Agressive
3.11,0.322,4.21,4.15,3.69,0.00421,Agressive,Agressive
3.27,0.305,4.37,4.46,3.81,-0.00822,Agressive,Agressive
3.47,0.288,4.48,4.9,3.87,-0.0158,Agressive,Agressive
3.62,0.276,4.53,5.04,3.83,-0.0261,Agressive,Agressive
3.65,0.274,4.53,5.01,3.82,-0.0191,Agressive,Agressive
3.73,0.268,4.52,4.99,3.95,-0.0101,Agressive,Agressive
3.72,0.269,4.54,5.01,3.97,-0.00749,Agressive,Agressive
3.82,0.262,4.66,5.11,3.99,-0.00781,Agressive,Agressive
4.01,0.249,4.72,5.17,4.01,-0.00834,Agressive,Agressive
4.12,0.243,4.75,5.17,4.07,-0.003,Agressive,Agressive
4.11,0.243,4.64,5.16,3.84,0.00368,Agressive,Agressive
4.08,0.245,4.51,5.13,3.45,0.00699,Agressive,Agressive
4.03,0.248,4.47,4.92,3.36,0.00878,Agressive,Agressive
3.88,0.258,4.37,4.46,3.43,0.0195,Agressive,Agressive
3.85,0.26,4.4,4.24,3.61,0.0274,Agressive,Agressive
3.8,0.263,4.49,4.21,3.65,0.0228,Agressive,Agressive
3.69,0.271,4.43,4.17,3.58,0.0136,Agressive,Agressive
3.54,0.283,4.33,4.03,3.56,0.0155,Agressive,Agressive
3.32,0.301,4.17,3.58,3.58,0.0315,Agressive,Agressive
2.97,0.337,4.1,3.31,3.53,0.0476,Agressive,Agressive
2.65,0.377,4.03,3.06,3.4,0.0289,Agressive,Agressive
2.39,0.418,4.01,2.86,3.44,-0.00178,Agressive,Agressive
2.19,0.458,4.26,2.91,3.4,0.00726,Agressive,Agressive
2.13,0.469,4.23,3.05,3.39,0.0321,Agressive,Agressive
2.2,0.455,4.14,3.33,3.29,0.04,Agressive,Agressive
2.17,0.462,3.92,3.53,3.17,0.0331,Agressive,Agressive
2.12,0.472,3.86,3.56,3.08,0.0425,Agressive,Agressive
2.12,0.471,3.87,3.58,3.06,0.0688,Agressive,Agressive
2.15,0.466,4.02,3.6,3.13,0.0799,Agressive,Agressive
2.05,0.488,3.93,3.63,3.09,0.0572,Agressive,Agressive
2.09,0.479,3.9,3.7,3.07,0.0348,Agressive,Agressive
2.01,0.497,3.86,3.82,3.01,0.0266,Agressive,Agressive
2.17,0.461,3.74,3.96,2.93,-0.00173,Agressive,Agressive
2.48,0.403,3.45,4.04,2.97,-0.017,Agressive,Agressive
2.69,0.371,3.5,4.05,2.93,-0.027,Agressive,Agressive
2.81,0.356,3.76,3.96,2.81,-0.0267,Agressive,Agressive
2.94,0.34,3.81,3.89,2.68,-0.0272,Agressive,Agressive
3.04,0.329,3.8,3.89,2.59,-0.0326,Agressive,Agressive
3.07,0.326,3.75,3.87,2.49,-0.0447,Agressive,Agressive
3.12,0.321,3.61,3.87,2.35,-0.0448,Agressive,Agressive
3.13,0.319,3.55,3.88,2.28,-0.0353,Agressive,Agressive
3.11,0.322,3.55,3.95,2.28,-0.0331,Agressive,Agressive
3.13,0.32,3.58,3.99,2.35,-0.0332,Agressive,Agressive
3.04,0.329,3.6,3.91,2.41,-0.0332,Agressive,Agressive
2.89,0.346,3.61,3.82,2.34,-0.0313,Agressive,Agressive
2.84,0.352,3.68,3.81,2.46,-0.0139,Agressive,Agressive
2.9,0.345,3.74,3.8,2.47,0.0162,Agressive,Agressive
2.84,0.352,3.97,3.79,2.51,0.038,Agressive,Agressive
2.72,0.367,3.96,3.89,2.49,0.0623,Agressive,Agressive
2.69,0.372,4.02,4.05,2.61,0.0609,Agressive,Agressive
2.77,0.362,4.05,4.11,2.62,0.0381,Agressive,Agressive
2.84,0.352,4,4.11,2.62,0.0239,Agressive,Agressive
2.85,0.35,4.03,4.08,2.69,0.0221,Agressive,Agressive
2.82,0.354,3.99,4.02,2.63,0.0271,Agressive,Agressive
2.85,0.351,3.95,3.94,2.53,0.0331,Agressive,Agressive
2.85,0.351,3.91,3.9,2.37,0.0371,Agressive,Agressive
2.74,0.365,3.7,3.88,2.27,0.0202,Agressive,Agressive
2.6,0.385,3.27,3.89,2.21,-0.0304,Agressive,Agressive
2.53,0.395,3.15,3.86,2.2,-0.0634,Agressive,Agressive
2.56,0.39,3.13,3.72,2.18,-0.0526,Agressive,Agressive
2.73,0.366,2.94,3.51,1.97,-0.0114,Agressive,Agressive
2.72,0.367,3.02,3.52,2.13,0.0344,Agressive,Agressive
2.54,0.394,3.09,3.59,2.26,0.0506,Agressive,Agressive
2.57,0.389,3.09,3.72,2.13,0.0482,Agressive,Agressive
2.61,0.383,3.53,3.86,2.21,0.0439,Agressive,Agressive
2.65,0.378,3.74,3.85,2.35,0.0335,Agressive,Agressive
2.68,0.373,3.76,3.79,2.34,0.0362,Agressive,Agressive
2.66,0.376,3.69,3.76,2.29,0.0553,Agressive,Agressive
2.72,0.368,3.69,3.79,2.28,0.0623,Agressive,Agressive
2.96,0.338,3.73,3.86,2.38,0.0553,Agressive,Agressive
3.1,0.323,3.71,3.89,2.43,0.0456,Agressive,Agressive
3.18,0.315,3.82,3.94,2.33,0.0256,Agressive,Agressive
3.36,0.298,3.76,4.01,2.12,0.0128,Agressive,Agressive
3.38,0.296,3.77,3.95,2.16,0.0119,Agressive,Agressive
3.37,0.297,3.61,3.78,2.1,0.0104,Agressive,Agressive
3.34,0.299,3.34,3.76,2.01,0.007,Agressive,Agressive
3.3,0.303,3.12,3.83,1.92,0.00945,Agressive,Agressive
3.3,0.303,3.42,3.87,2.01,0.0103,Agressive,Agressive
3.43,0.291,3.48,3.91,2.03,0.00745,Agressive,Agressive
3.56,0.281,3.43,3.84,2.06,0.0031,Agressive,Agressive
3.51,0.285,3.41,3.76,1.97,-0.0021,Agressive,Agressive
3.45,0.29,3.4,3.71,1.95,-0.00216,Agressive,Agressive
3.44,0.291,3.41,3.55,2.08,-0.000272,Agressive,Agressive
3.45,0.29,3.43,3.35,2.09,-0.00233,Agressive,Agressive
3.47,0.288,3.53,3.35,1.98,-0.00539,Agressive,Agressive
3.08,0.325,3.52,4.47,2.85,-0.0187,Agressive,Agressive
3.13,0.319,3.67,4.46,2.91,-0.025,Agressive,Agressive
3.08,0.324,3.7,4.46,2.74,-0.0263,Agressive,Agressive
3.06,0.327,3.74,4.55,2.66,-0.0181,Agressive,Agressive
2.98,0.335,3.81,4.73,2.66,-0.0227,Agressive,Agressive
2.73,0.366,3.8,4.78,2.64,-0.0481,Agressive,Agressive
2.72,0.368,3.86,4.74,2.83,-0.057,Agressive,Agressive
2.81,0.356,3.87,4.62,2.88,-0.0526,Agressive,Agressive
2.82,0.355,3.92,4.45,2.86,-0.0656,Agressive,Agressive
2.77,0.361,4.02,4.31,2.71,-0.0793,Agressive,Agressive
3.04,0.329,4.06,4.3,2.75,-0.0318,Agressive,Agressive
3.22,0.31,3.98,4.33,2.71,0.00533,Agressive,Agressive
3.24,0.309,4,4.35,2.66,0.0244,Agressive,Agressive
3.34,0.299,4.07,4.37,2.69,0.022,Agressive,Agressive
3.37,0.297,4.03,4.33,2.74,0.0187,Agressive,Agressive
3.49,0.286,4.03,4.16,2.75,0.0131,Agressive,Agressive
3.61,0.277,4.14,4.17,3.39,0.00553,Agressive,Agressive
3.73,0.268,4.2,4.41,3.37,0.00193,Agressive,Agressive
3.89,0.257,4.26,4.48,3.51,-0.0063,Agressive,Agressive
4.03,0.248,4.29,4.41,3.57,-0.0127,Agressive,Agressive
4.09,0.245,4.92,4.48,3.79,-0.0167,Agressive,Agressive
4.43,0.226,4.9,5.24,3.83,-0.0166,Agressive,Agressive
4.95,0.202,4.95,5.58,3.93,-0.00894,Agressive,Agressive
5.21,0.192,5.02,5.61,4.28,-0.00378,Agressive,Agressive
5.26,0.19,5,5.64,4.31,-0.00234,Agressive,Agressive
5.3,0.189,5,5.76,4.28,-0.00264,Agressive,Agressive
5.29,0.189,4.98,5.88,4.27,-0.0021,Agressive,Agressive
5.26,0.19,5,5.87,4.06,-0.00166,Agressive,Agressive
5.25,0.19,4.97,5.84,4.05,-0.0011,Agressive,Agressive
5.2,0.192,4.93,5.81,4.06,0.000879,Agressive,Agressive
5.17,0.193,4.83,5.8,4,0.0021,Agressive,Agressive
5.12,0.195,4.12,5.65,3.89,0.00326,Agressive,Agressive
4.74,0.211,4.2,5.18,3.88,0.00825,Agressive,Agressive
4.04,0.248,4.17,4.93,3.66,0.0184,Agressive,Agressive
3.59,0.279,4.24,4.93,3.32,0.0252,Agressive,Agressive
3.72,0.269,4.2,4.88,3.26,0.0529,Agressive,Agressive
4.07,0.246,4.27,4.67,3.3,0.0634,Agressive,Agressive
4.07,0.245,4.28,4.45,3.21,0.0665,Agressive,Agressive
4.18,0.239,4.28,4.5,3.21,0.056,Agressive,Agressive
4.28,0.234,4.32,4.54,3.16,0.0578,Agressive,Agressive
4.32,0.232,4.31,4.54,3.1,0.0622,Agressive,Agressive
4.38,0.228,4.34,4.54,3.07,0.0588,Agressive,Agressive
4.43,0.226,4.4,4.54,3.04,0.0557,Agressive,Agressive
4.47,0.224,4.3,4.53,3,0.0561,Agressive,Agressive
4.49,0.223,4.26,4.55,2.98,0.0557,Agressive,Agressive
4.41,0.227,4.06,4.7,2.85,0.058,Agressive,Agressive
4,0.25,4.08,4.96,2.92,0.0666,Agressive,Agressive
3.79,0.264,4.04,5.39,2.94,0.068,Agressive,Agressive
3.81,0.262,3.95,5.68,2.99,0.0818,Agressive,Agressive
3.71,0.269,3.89,5.73,2.98,0.0952,Agressive,Agressive
3.54,0.282,3.83,5.7,2.89,0.0812,Agressive,Agressive
3.34,0.3,3.85,5.75,2.83,0.0774,Agressive,Agressive
3.25,0.307,4.02,5.76,2.88,0.0806,Agressive,Agressive
3.09,0.324,3.98,5.76,2.84,0.0902,Agressive,Agressive
2.92,0.342,3.93,5.77,2.67,0.0826,Agressive,Agressive
2.88,0.347,3.94,5.74,2.65,0.071,Agressive,Agressive
2.86,0.35,4.14,5.66,2.57,0.0705,Agressive,Agressive
2.92,0.342,4.25,5.41,2.42,0.0551,Agressive,Agressive
2.91,0.343,4.46,4.79,2.46,0.0123,Agressive,Agressive
2.82,0.354,4.45,3.94,2.41,-0.0514,Agressive,Agressive
2.88,0.348,4.54,3.82,2.41,-0.0491,Agressive,Agressive
2.94,0.34,4.51,3.66,2.49,-0.0325,Agressive,Agressive
2.97,0.336,4.54,3.31,2.48,-0.0323,Agressive,Agressive
2.89,0.346,4.56,3.25,2.45,-0.0391,Agressive,Agressive
2.88,0.347,4.57,3.14,2.49,-0.0361,Agressive,Agressive
2.83,0.354,4.55,3.11,2.55,-0.0333,Agressive,Agressive
2.86,0.349,4.4,3.11,2.6,-0.026,Agressive,Agressive
3.01,0.332,4.35,3.22,2.68,-0.0183,Agressive,Agressive
3.09,0.324,4.08,3.41,2.73,-0.00752,Agressive,Agressive
3.01,0.332,3.93,3.49,2.7,0.0125,Agressive,Agressive
2.91,0.344,3.82,3.41,2.64,0.0164,Agressive,Agressive
2.84,0.353,3.76,3.31,2.64,-0.011,Agressive,Agressive
2.74,0.365,3.9,3.33,2.66,-0.029,Agressive,Agressive
2.7,0.37,3.72,3.37,2.62,-0.0169,Agressive,Agressive
2.9,0.345,3.56,3.41,2.68,-0.0166,Agressive,Agressive
3.2,0.313,3.44,3.56,2.56,-0.00845,Agressive,Agressive
3.3,0.303,3.43,3.67,2.48,-0.0041,Agressive,Agressive
3.28,0.305,3.34,3.66,2.39,-0.00292,Agressive,Agressive
3.12,0.321,3.4,3.57,2.32,-0.00357,Agressive,Agressive
3,0.333,3.3,3.55,2.37,-0.00574,Agressive,Agressive
3,0.333,3.43,3.55,2.42,-0.0111,Agressive,Agressive
2.98,0.336,3.43,3.51,2.52,-0.0177,Agressive,Agressive
2.96,0.338,3.34,3.48,2.51,-0.0161,Agressive,Agressive
2.95,0.339,3.19,3.43,2.47,-0.0173,Agressive,Agressive
2.9,0.345,3.24,3.47,2.27,-0.0169,Agressive,Agressive
2.56,0.391,3.17,3.43,2.26,-0.0405,Agressive,Agressive
2.33,0.43,3.33,3.43,2.35,-0.0787,Agressive,Agressive
2.19,0.457,3.34,3.51,2.48,-0.11,Agressive,Agressive
2.09,0.478,3.44,3.58,2.54,-0.123,Agressive,Agressive
2.13,0.469,3.39,3.73,2.53,-0.108,Agressive,Agressive
2.28,0.439,3.36,3.77,2.46,-0.0877,Agressive,Agressive
2.31,0.433,3.45,3.75,2.42,-0.0711,Agressive,Agressive
2.42,0.414,3.56,3.72,2.41,-0.0429,Agressive,Agressive
2.55,0.392,3.63,3.74,2.37,-0.0291,Agressive,Agressive
2.56,0.39,3.57,3.86,2.37,-0.0357,Agressive,Agressive
2.73,0.366,3.49,3.94,2.36,-0.0331,Agressive,Agressive
2.96,0.337,3.46,4.05,2.35,-0.0199,Agressive,Agressive
3.01,0.332,3.35,4.05,2.3,-0.0189,Agressive,Agressive
3.09,0.323,3.42,3.98,2.19,-0.0293,Agressive,Agressive
3.21,0.311,3.41,3.91,2.18,-0.034,Agressive,Agressive
3.27,0.306,3.43,3.78,2.17,-0.0304,Agressive,Agressive
3.3,0.303,3.36,3.7,2.08,-0.0261,Agressive,Agressive
3.28,0.305,3.18,3.75,2.07,-0.0284,Agressive,Agressive
3.24,0.309,2.9,3.88,1.99,-0.0281,Agressive,Agressive
3.26,0.307,2.89,3.85,2.02,-0.0311,Agressive,Agressive
3.26,0.307,3.29,3.74,2.22,-0.032,Agressive,Agressive
3.12,0.32,3.88,4.33,2,0.0423,Calm,Calm
3.45,0.29,3.88,4.3,2.06,0.0289,Calm,Calm
3.63,0.275,3.95,4.22,2.17,0.0218,Calm,Calm
3.6,0.278,3.94,4.06,2.12,0.0238,Calm,Calm
3.59,0.278,3.96,4.03,2.1,0.0256,Calm,Calm
3.57,0.28,4.06,4.09,2.14,0.0251,Calm,Calm
3.52,0.284,4.07,4.18,2.11,0.0223,Calm,Calm
3.56,0.281,4,4.21,2.08,0.0163,Calm,Calm
3.58,0.279,3.94,4.15,2.16,0.0155,Calm,Calm
3.55,0.282,3.66,3.93,2.2,0.0129,Calm,Calm
3.42,0.293,3.67,3.75,2.17,0.00588,Calm,Calm
3.12,0.32,3.68,3.75,2.1,-0.00426,Calm,Calm
2.58,0.387,3.92,3.7,2.27,-0.0193,Calm,Calm
2.2,0.454,3.94,3.69,2.18,-0.0342,Calm,Calm
2.2,0.456,3.94,3.73,2.17,-0.0396,Calm,Calm
2.23,0.448,3.91,3.58,2.2,-0.0472,Calm,Calm
2.2,0.455,3.79,3.29,2.19,-0.054,Calm,Calm
2.06,0.485,3.8,3.11,2.37,-0.0571,Calm,Calm
1.95,0.513,3.72,3.04,2.31,-0.097,Calm,Calm
2.13,0.471,3.84,3.1,2.39,-0.0795,Calm,Calm
2.15,0.466,3.82,3.33,2.36,-0.0625,Calm,Calm
2.28,0.438,3.8,3.47,2.38,-0.0509,Calm,Calm
2.42,0.414,3.77,3.61,2.35,-0.0604,Calm,Calm
2.47,0.405,3.31,3.79,2.21,-0.0707,Calm,Calm
2.55,0.392,3.35,3.78,2.2,-0.0679,Calm,Calm
2.78,0.36,3.61,3.76,2.33,-0.056,Calm,Calm
2.88,0.347,3.61,3.76,2.26,-0.0545,Calm,Calm
2.92,0.342,3.54,3.76,2.28,-0.0504,Calm,Calm
3.05,0.328,3.45,3.78,2.06,-0.0433,Calm,Calm
3.07,0.326,3.47,3.79,2,-0.0431,Calm,Calm
3.05,0.328,3.33,3.77,1.93,-0.0455,Calm,Calm
3.06,0.326,3.35,3.69,1.91,-0.0378,Calm,Calm
3.02,0.331,3.4,3.66,2.07,-0.027,Calm,Calm
3.08,0.325,3.51,3.66,2.15,-0.012,Calm,Calm
3.18,0.315,3.51,3.64,2.14,-0.00768,Calm,Calm
3.08,0.324,3.52,3.64,2.15,-0.00527,Calm,Calm
2.99,0.334,3.34,3.61,2.02,0.01,Calm,Calm
3.07,0.326,3.42,3.57,2.03,0.0155,Calm,Calm
3.03,0.33,3.51,3.66,2.02,0.0112,Calm,Calm
3.02,0.331,3.59,3.82,2.1,0.0153,Calm,Calm
3.07,0.325,3.63,3.88,2.15,0.0145,Calm,Calm
3.16,0.317,3.58,3.84,2.13,0.00347,Calm,Calm
3.21,0.312,3.63,3.83,2.08,0.00289,Calm,Calm
3.15,0.317,3.62,3.77,2.03,0.00218,Calm,Calm
3,0.334,3.52,3.56,2.09,-0.00335,Calm,Calm
2.93,0.342,3.52,3.39,2.15,-0.00792,Calm,Calm
3.01,0.332,3.53,3.42,2.14,-0.00895,Calm,Calm
3.04,0.329,3.51,3.46,2.14,-0.0122,Calm,Calm
3.08,0.325,3.34,3.46,2.18,-0.0102,Calm,Calm
3.09,0.324,3.36,3.2,2.2,-0.00394,Calm,Calm
3.04,0.329,3.23,2.87,2.26,-0.00741,Calm,Calm
3.09,0.324,3.17,2.85,2.35,-0.000602,Calm,Calm
3.15,0.318,3.35,2.9,2.49,-0.00279,Calm,Calm
3.09,0.323,3.29,2.9,2.48,-0.0122,Calm,Calm
3.15,0.318,3.39,2.91,2.64,-0.0123,Calm,Calm
3.25,0.307,3.47,2.9,2.68,-0.0166,Calm,Calm
3.3,0.303,3.82,3.02,2.72,-0.0181,Calm,Calm
3.33,0.3,3.75,3.38,2.7,-0.0238,Calm,Calm
3.33,0.3,3.8,3.79,2.7,-0.027,Calm,Calm
3.39,0.295,3.93,3.97,2.76,-0.0158,Calm,Calm
3.52,0.284,3.92,4.37,2.81,0.000333,Calm,Calm
3.57,0.28,3.98,4.73,2.87,0.0119,Calm,Calm
3.63,0.276,4.01,4.85,2.84,0.0219,Calm,Calm
3.68,0.272,3.93,4.87,2.76,0.026,Calm,Calm
3.73,0.268,3.96,4.96,2.76,0.0271,Calm,Calm
3.73,0.268,4.03,5.1,2.73,0.0311,Calm,Calm
3.76,0.266,3.91,5.21,2.83,0.0352,Calm,Calm
3.77,0.265,3.84,5.19,2.81,0.039,Calm,Calm
3.8,0.263,3.9,5.11,2.84,0.0443,Calm,Calm
3.8,0.263,3.93,5.03,2.89,0.0445,Calm,Calm
3.71,0.269,3.93,4.98,2.89,0.0417,Calm,Calm
3.72,0.269,3.85,4.83,2.72,0.0329,Calm,Calm
3.73,0.268,3.82,4.62,2.72,0.0187,Calm,Calm
3.69,0.271,3.92,4.58,2.79,0.00959,Calm,Calm
3.65,0.274,3.91,4.63,2.76,0.00618,Calm,Calm
3.6,0.277,4,4.61,2.87,0.00361,Calm,Calm
3.55,0.281,3.9,4.5,2.73,-0.00103,Calm,Calm
