0.104207,0.00962842,0.00975595
0.106641,0.00344711,0.00646307
0.15216,0.00670285,0.0104933
0.0876498,0.00384818,0.00886098
0.0799481,0.00421835,0.0129286
0.0907836,0.00989977,0.0358455
0.0287456,0.0459062,0.0594709
0.0119973,0.030556,0.0231319
0.0133932,0.0218561,0.0312292
0.0150581,0.213436,0.0358108
0.0175435,0.31408,0.039249
0.0313288,0.265539,0.052543
0.0108302,0.170889,0.00976774
0.0795228,0.0554358,0.0435845
0.182086,0.0897314,0.0132228
0.0503693,0.219407,0.00412706
0.0643634,0.269291,0.00359476
0.0588378,0.278373,0.00352339
0.0579908,0.285844,0.00500013
0.0490377,0.211704,0.00521678
0.060962,0.148365,0.00454167
0.0491009,0.0455317,0.0138542
0.0582834,0.00754059,0.00874585
0.0671783,0.0111313,0.0050758
0.0653187,0.00678861,0.00485079
0.0468383,0.00391982,0.00529897
0.0411352,0.0083095,0.00622039
0.0526631,0.00988778,0.00678896
0.0489453,0.0155237,0.00290937
0.0270918,0.0117925,0.00299473
0.0726954,0.0377838,0.0125599
0.0491918,0.145132,0.0287222
0.0371011,0.287824,0.0258691
0.0423342,0.409963,0.0127944
0.0270231,0.574063,0.104616
0.166292,0.0468341,0.853238
0.183353,0.0312333,0.863243
0.0128306,0.416477,0.0159331
0.010529,0.344678,0.0294718
0.0219727,0.497135,0.0137644
0.0520168,0.655459,0.0251681
0.0435354,0.565573,0.00688091
0.044178,0.396089,0.0075555
0.0324532,0.255103,0.00659074
0.118082,0.146817,0.00605239
0.117476,0.07538,0.00663329
0.146769,0.0213779,0.0140208
0.121942,0.0457373,0.0527907
0.0773532,0.0249521,0.0120307
0.0305194,0.0240364,0.00914578
0.0458946,0.0250562,0.0069129
0.0416138,0.0249974,0.00707628
0.0367116,0.0234619,0.00975474
0.0435996,0.078453,0.0143282
0.0482364,0.229592,0.0619411
0.0294699,0.176773,0.022223
0.031932,0.181902,0.0230745
0.0360703,0.19844,0.0381007
0.0168843,0.205238,0.039086
0.0334079,0.182084,0.0569143
0.0519645,0.310004,0.061192
0.0543541,0.320087,0.0196551
0.112301,0.328999,0.0274374
0.0321595,0.193012,0.0624563
0.118263,0.164905,0.0125506
0.104247,0.0224251,0.0102747
0.0993643,0.012445,0.00964099
0.0924974,0.00705593,0.0066031
0.085481,0.00380105,0.00361558
0.0388883,0.00624186,0.00197013
0.0335593,0.00816249,0.0103998
0.0278358,0.00788212,0.01648
0.0288341,0.0129353,0.00415726
0.0162085,0.0125629,0.00433709
0.0250948,0.086331,0.00391181
0.0441104,0.234608,0.0715429
0.0537317,0.394701,0.00823165
0.0502856,0.442514,0.010589
0.0184549,0.398743,0.0181623
0.0913155,0.0245413,0.0777094
0.0261349,0.346286,0.0169466
0.0201081,0.34524,0.0101313
0.026677,0.509007,0.0394556
0.0171169,0.433745,0.0194281
0.0176936,0.337369,0.0122728
0.0139803,0.304351,0.0161634
0.0139743,0.251532,0.0169706
0.018902,0.147397,0.0235769
0.0245803,0.150095,0.0226367
0.0365966,0.0917527,0.0156308
0.0218479,0.0288271,0.019764
0.0251658,0.0206991,0.015237
0.0511695,0.0372023,0.0118298
0.0557838,0.0268266,0.0170664
0.0774447,0.0244199,0.00688585
0.0773079,0.0420014,0.0133225
0.284454,0.0521004,0.012038
0.241754,0.0195998,0.0563071
0.204843,0.0186998,0.0679766
0.17696,0.0210066,0.041914
0.201292,0.030056,0.0597735
0.206786,0.0226256,0.0516711
0.231308,0.0568368,0.0763948
0.150955,0.0721013,0.00515845
0.193753,0.0685204,0.15435
0.22913,0.0136494,0.0589043
0.0759802,0.0155865,0.219955
0.153476,0.0961463,0.975652
0.098254,0.104959,0.110577
0.0392956,0.644886,0.0502001
0.0683149,0.139796,0.102861
0.0954321,0.166927,0.976848
0.0450481,0.112393,0.925749
0.0512448,0.674119,0.0717572
0.0483013,0.599692,0.0746354
0.0518061,0.505646,0.0946799
0.048811,0.458915,0.124869
0.049961,0.495802,0.130392
0.0731481,0.886941,0.112247
0.394355,0.0438723,0.0605957
0.29,0.082403,0.0367107
0.39423,0.104352,0.0480654
