1.0,0.000203428,0.121942
1.0,0.000178849,0.0508706
1.0,0.000222905,0.0753927
1.0,0.000185633,0.0677326
1.0,0.000158853,0.0684566
1.0,0.000263303,0.0621899
1.0,0.000540628,0.0621548
1.0,0.000494924,0.0557125
1.0,0.000506761,0.0527411
1.0,0.000525171,0.0477364
1.0,0.00065844,0.0366596
1.0,0.00082892,0.0438938
1.0,0.000806412,0.0866672
1.0,0.000778245,0.0922347
1.0,0.000777056,0.0826359
1.0,0.000780574,0.0628572
1.0,0.000651796,0.0859221
1.0,0.000619909,0.0841871
1.0,0.000638065,0.0920117
1.0,0.000861774,0.0887202
1.0,0.00100423,0.0676047
1.0,0.00102999,0.081553
1.0,0.00111208,0.0807859
1.0,0.00125655,0.0725246
1.0,0.00145479,0.053854
1.0,0.00137736,0.0507367
1.0,0.0011681,0.0594867
1.0,0.00102181,0.0680103
1.0,0.000993986,0.0689708
1.0,0.000614149,0.0579307
1.0,0.000495261,0.0613726
1.0,0.000592257,0.0709163
1.0,0.000553486,0.0678839
1.0,0.000438619,0.07718
1.0,0.00041442,0.104834
1.0,0.000413227,0.106347
1.0,0.000623302,0.142858
1.0,0.000544133,0.125139
1.0,0.000561088,0.111957
1.0,0.000593547,0.0603353
1.0,0.000633411,0.0758634
1.0,0.00100998,0.0990876
1.0,0.000937735,0.0923428
1.0,0.000919258,0.104906
1.0,0.000788356,0.0875645
1.0,0.000731158,0.0802642
1.0,0.000840527,0.0940607
1.0,0.000940321,0.104131
1.0,0.00103489,0.126649
1.0,0.00114341,0.0976679
1.0,0.00146079,0.110227
1.0,0.00140989,0.112605
1.0,0.00118838,0.0987761
1.0,0.00122291,0.0935877
1.0,0.00131718,0.0867391
1.0,0.0012739,0.0986384
1.0,0.00161915,0.0953359
1.0,0.00147362,0.0886328
1.0,0.00120191,0.0878983
1.0,0.00102912,0.0811076
1.0,0.00107382,0.0718449
1.0,0.0014374,0.0553879
1.0,0.0015004,0.0529792
1.0,0.00132114,0.0595789
1.0,0.00115784,0.0549302
1.0,0.0011169,0.0505528
1.0,0.0012717,0.0490525
1.0,0.00115398,0.0567229
1.0,0.00102395,0.0468593
1.0,0.00101051,0.0493281
1.0,0.000823464,0.0637942
1.0,0.00102255,0.0757673
1.0,0.0010148,0.061271
1.0,0.00103029,0.0558685
1.0,0.000898022,0.0533715
1.0,0.00089331,0.0841837
1.0,0.00101442,0.0660795
1.0,0.000998109,0.0569488
1.0,0.000819226,0.066251
1.0,0.000821903,0.0701196
1.0,0.000979449,0.0629101
1.0,0.000972823,0.051699
1.0,0.000604256,0.0523095
