1.50521,166.709,4.89391
0.920631,156.605,5.87269
0.790415,166.709,5.87269
0.714156,156.605,6.85147
0.759082,172.266,5.87269
0.862947,161.499,5.87269
1.28327,172.266,6.85147
1.51607,161.499,5.87269
1.3896,166.709,5.87269
1.50728,166.709,5.87269
2.55467,172.266,6.85147
3.13913,161.499,5.87269
1.5922,178.206,6.85147
1.22164,166.709,5.87269
1.09225,172.266,6.85147
1.3424,172.266,5.87269
1.5083,156.605,5.87269
1.11791,0.0,5.87269
0.865794,0.0,6.85147
0.691009,166.709,5.87269
0.680214,172.266,6.85147
0.811338,0.0,5.87269
1.09794,156.605,5.87269
1.12761,172.266,6.85147
0.923282,161.499,5.87269
0.836369,0.0,6.85147
0.8198,172.266,5.87269
0.934552,178.206,6.85147
1.52957,172.266,5.87269
3.76574,184.57,6.85147
4.6097,172.266,5.87269
3.45157,172.266,6.85147
2.24796,172.266,5.87269
2.41803,161.499,5.87269
2.78477,0.0,6.85147
2.21139,191.406,5.87269
2.36056,172.266,6.85147
2.39445,184.57,5.87269
1.77349,0.0,6.85147
1.43737,0.0,5.87269
1.30914,0.0,6.85147
1.24112,0.0,5.87269
1.36383,0.0,6.85147
1.7135,184.57,5.87269
1.18933,184.57,5.87269
0.753169,178.206,6.85147
0.55405,161.499,5.87269
0.521549,0.0,6.85147
0.568664,172.266,6.85147
0.731211,184.57,6.85147
0.98085,172.266,5.87269
1.34207,178.206,6.85147
1.15618,172.266,5.87269
1.06285,178.206,6.85147
1.15169,178.206,5.87269
1.82335,161.499,5.87269
3.22927,172.266,6.85147
3.4969,161.499,5.87269
1.81426,172.266,6.85147
1.94096,172.266,5.87269
1.56273,184.57,6.85147
1.22936,172.266,5.87269
1.18502,184.57,6.85147
1.07829,166.709,5.87269
1.1906,166.709,6.85147
1.56517,0.0,5.87269
2.10858,156.605,5.87269
1.06887,178.206,6.85147
0.885097,161.499,5.87269
0.909281,0.0,6.85147
0.981237,172.266,5.87269
1.09065,184.57,6.85147
1.57282,172.266,5.87269
1.97232,184.57,6.85147
1.9455,172.266,6.85147
1.7282,184.57,6.85147
1.71796,184.57,5.87269
2.79903,172.266,5.87269
3.01529,184.57,6.85147
2.68314,172.266,5.87269
3.06462,178.206,6.85147
2.83501,184.57,5.87269
2.38155,0.0,6.85147
2.12741,178.206,6.85147
2.16983,0.0,5.87269
